시도명,시군명,소의종류,소의성별,사육개월령,사육두수
강원도,속초시,한우,암소,34개월,3
강원도,속초시,한우,암소,35개월,3
강원도,속초시,한우,암소,36개월,3
강원도,속초시,한우,암소,37개월,3
강원도,속초시,한우,암소,38개월,2
강원도,속초시,한우,암소,39개월,1
강원도,속초시,한우,암소,40개월이상,74
강원도,양구군,육우,수소,20개월이하,1
강원도,양구군,한우,수소,20개월이하,2195
강원도,양구군,한우,수소,21개월,148
강원도,양구군,한우,수소,22개월,190
강원도,양구군,한우,수소,23개월,187
강원도,양구군,한우,수소,24개월,247
강원도,양구군,한우,수소,25개월,178
강원도,양구군,한우,수소,26개월,66
강원도,양구군,한우,수소,27개월,75
강원도,양구군,한우,수소,28개월,75
강원도,양구군,한우,수소,29개월,45
강원도,양구군,한우,수소,30개월,45
강원도,양구군,한우,수소,31개월,30
강원도,양구군,한우,수소,32개월,41
강원도,양구군,한우,수소,33개월,11
강원도,양구군,한우,수소,34개월,1
강원도,양구군,한우,수소,35개월,2
강원도,양구군,한우,수소,36개월,4
강원도,양구군,한우,수소,37개월,4
강원도,양구군,한우,수소,38개월,2
강원도,양구군,한우,수소,40개월이상,9
강원도,양구군,한우,암소,20개월이하,1434
강원도,양구군,한우,암소,21개월,64
강원도,양구군,한우,암소,22개월,92
강원도,양구군,한우,암소,23개월,113
강원도,양구군,한우,암소,24개월,142
강원도,양구군,한우,암소,25개월,131
강원도,양구군,한우,암소,26개월,65
강원도,양구군,한우,암소,27개월,44
강원도,양구군,한우,암소,28개월,26
강원도,양구군,한우,암소,29개월,31
강원도,양구군,한우,암소,30개월,39
강원도,양구군,한우,암소,31개월,37
강원도,양구군,한우,암소,32개월,64
강원도,양구군,한우,암소,33개월,51
강원도,양구군,한우,암소,34개월,56
강원도,양구군,한우,암소,35개월,101
강원도,양구군,한우,암소,36개월,112
강원도,양구군,한우,암소,37개월,91
강원도,양구군,한우,암소,38개월,43
강원도,양구군,한우,암소,39개월,22
강원도,양구군,한우,암소,40개월이상,1468
강원도,양양군,육우,수소,20개월이하,15
강원도,양양군,육우,수소,21개월,8
강원도,양양군,육우,수소,22개월,21
강원도,양양군,육우,수소,23개월,5
강원도,양양군,육우,수소,24개월,1
강원도,양양군,육우,암소,20개월이하,3
강원도,양양군,육우,암소,24개월,1
강원도,양양군,육우,암소,26개월,1
강원도,양양군,육우,암소,32개월,1
강원도,양양군,육우,암소,37개월,1
강원도,양양군,한우,수소,20개월이하,1169
강원도,양양군,한우,수소,21개월,42
강원도,양양군,한우,수소,22개월,60
강원도,양양군,한우,수소,23개월,61
강원도,양양군,한우,수소,24개월,57
강원도,양양군,한우,수소,25개월,57
강원도,양양군,한우,수소,26개월,39
강원도,양양군,한우,수소,27개월,18
강원도,양양군,한우,수소,28개월,19
강원도,양양군,한우,수소,29개월,18
강원도,양양군,한우,수소,30개월,16
강원도,양양군,한우,수소,31개월,9
강원도,양양군,한우,수소,32개월,12
강원도,양양군,한우,수소,33개월,5
강원도,양양군,한우,수소,34개월,2
강원도,양양군,한우,수소,35개월,2
강원도,양양군,한우,수소,36개월,3
강원도,양양군,한우,수소,40개월이상,1
강원도,양양군,한우,암소,20개월이하,1274
강원도,양양군,한우,암소,21개월,58
강원도,양양군,한우,암소,22개월,41
강원도,양양군,한우,암소,23개월,77
강원도,양양군,한우,암소,24개월,67
강원도,양양군,한우,암소,25개월,59
강원도,양양군,한우,암소,26개월,53
강원도,양양군,한우,암소,27개월,38
강원도,양양군,한우,암소,28개월,27
강원도,양양군,한우,암소,29개월,39
강원도,양양군,한우,암소,30개월,47
강원도,양양군,한우,암소,31개월,59
강원도,양양군,한우,암소,32개월,63
강원도,양양군,한우,암소,33개월,46
강원도,양양군,한우,암소,34개월,67
강원도,양양군,한우,암소,35개월,81
강원도,양양군,한우,암소,36개월,97
강원도,양양군,한우,암소,37개월,57
강원도,양양군,한우,암소,38개월,51
강원도,양양군,한우,암소,39개월,40
강원도,양양군,한우,암소,40개월이상,1567
강원도,영월군,한우,수소,20개월이하,2433
강원도,영월군,한우,수소,21개월,169
강원도,영월군,한우,수소,22개월,175
강원도,영월군,한우,수소,23개월,154
강원도,영월군,한우,수소,24개월,144
강원도,영월군,한우,수소,25개월,139
강원도,영월군,한우,수소,26개월,81
강원도,영월군,한우,수소,27개월,57
강원도,영월군,한우,수소,28개월,21
강원도,영월군,한우,수소,29개월,38
강원도,영월군,한우,수소,30개월,114
강원도,영월군,한우,수소,31개월,98
강원도,영월군,한우,수소,32개월,52
강원도,영월군,한우,수소,33개월,14
강원도,영월군,한우,수소,34개월,8
강원도,영월군,한우,수소,36개월,5
강원도,영월군,한우,수소,37개월,3
강원도,영월군,한우,수소,40개월이상,4
강원도,영월군,한우,암소,20개월이하,3031
강원도,영월군,한우,암소,21개월,172
강원도,영월군,한우,암소,22개월,156
강원도,영월군,한우,암소,23개월,218
강원도,영월군,한우,암소,24개월,268
강원도,영월군,한우,암소,25개월,231
강원도,영월군,한우,암소,26개월,127
강원도,영월군,한우,암소,27개월,75
강원도,영월군,한우,암소,28개월,46
강원도,영월군,한우,암소,29개월,66
강원도,영월군,한우,암소,30개월,75
강원도,영월군,한우,암소,31개월,98
강원도,영월군,한우,암소,32개월,113
강원도,영월군,한우,암소,33개월,125
강원도,영월군,한우,암소,34개월,152
강원도,영월군,한우,암소,35개월,220
강원도,영월군,한우,암소,36개월,248
강원도,영월군,한우,암소,37개월,233
강원도,영월군,한우,암소,38개월,117
강원도,영월군,한우,암소,39개월,53
강원도,영월군,한우,암소,40개월이상,2109
강원도,원주시,육우,수소,20개월이하,121
강원도,원주시,육우,수소,21개월,3
강원도,원주시,육우,수소,22개월,1
강원도,원주시,육우,수소,23개월,2
강원도,원주시,육우,수소,24개월,2
강원도,원주시,육우,수소,25개월,4
강원도,원주시,육우,수소,26개월,7
강원도,원주시,육우,수소,28개월,1
강원도,원주시,육우,수소,29개월,4
강원도,원주시,육우,수소,30개월,3
강원도,원주시,육우,수소,31개월,2
강원도,원주시,육우,수소,32개월,2
강원도,원주시,육우,수소,34개월,1
강원도,원주시,육우,암소,20개월이하,23
강원도,원주시,육우,암소,21개월,1
강원도,원주시,육우,암소,22개월,2
강원도,원주시,육우,암소,37개월,1
강원도,원주시,육우,암소,40개월이상,1
강원도,원주시,젖소,암소,20개월이하,337
강원도,원주시,젖소,암소,21개월,15
강원도,원주시,젖소,암소,22개월,23
강원도,원주시,젖소,암소,23개월,12
강원도,원주시,젖소,암소,24개월,12
강원도,원주시,젖소,암소,25개월,16
강원도,원주시,젖소,암소,26개월,15
강원도,원주시,젖소,암소,27개월,8
강원도,원주시,젖소,암소,28개월,13
강원도,원주시,젖소,암소,29개월,8
강원도,원주시,젖소,암소,30개월,18
강원도,원주시,젖소,암소,31개월,12
강원도,원주시,젖소,암소,32개월,14
강원도,원주시,젖소,암소,33개월,10
강원도,원주시,젖소,암소,34개월,13
강원도,원주시,젖소,암소,35개월,18
강원도,원주시,젖소,암소,36개월,19
강원도,원주시,젖소,암소,37개월,11
강원도,원주시,젖소,암소,38개월,11
강원도,원주시,젖소,암소,39개월,11
강원도,원주시,젖소,암소,40개월이상,403
강원도,원주시,한우,수소,20개월이하,2492
강원도,원주시,한우,수소,21개월,145
강원도,원주시,한우,수소,22개월,179
강원도,원주시,한우,수소,23개월,202
강원도,원주시,한우,수소,24개월,269
강원도,원주시,한우,수소,25개월,256
강원도,원주시,한우,수소,26개월,72
강원도,원주시,한우,수소,27개월,53
강원도,원주시,한우,수소,28개월,33
강원도,원주시,한우,수소,29개월,50
강원도,원주시,한우,수소,30개월,65
강원도,원주시,한우,수소,31개월,60
강원도,원주시,한우,수소,32개월,48
강원도,원주시,한우,수소,33개월,32
강원도,원주시,한우,수소,34개월,18
강원도,원주시,한우,수소,35개월,10
강원도,원주시,한우,수소,36개월,13
강원도,원주시,한우,수소,37개월,6
강원도,원주시,한우,수소,38개월,1
강원도,원주시,한우,수소,39개월,2
강원도,원주시,한우,수소,40개월이상,11
강원도,원주시,한우,암소,20개월이하,2510
강원도,원주시,한우,암소,21개월,132
강원도,원주시,한우,암소,22개월,188
강원도,원주시,한우,암소,23개월,251
강원도,원주시,한우,암소,24개월,333
강원도,원주시,한우,암소,25개월,322
강원도,원주시,한우,암소,26개월,102
강원도,원주시,한우,암소,27개월,64
강원도,원주시,한우,암소,28개월,52
강원도,원주시,한우,암소,29개월,45
강원도,원주시,한우,암소,30개월,82
강원도,원주시,한우,암소,31개월,84
강원도,원주시,한우,암소,32개월,113
강원도,원주시,한우,암소,33개월,131
강원도,원주시,한우,암소,34개월,138
강원도,원주시,한우,암소,35개월,187
강원도,원주시,한우,암소,36개월,256
강원도,원주시,한우,암소,37개월,235
강원도,원주시,한우,암소,38개월,61
강원도,원주시,한우,암소,39개월,41
강원도,원주시,한우,암소,40개월이상,2452
강원도,인제군,한우,수소,20개월이하,1107
강원도,인제군,한우,수소,21개월,31
강원도,인제군,한우,수소,22개월,64
강원도,인제군,한우,수소,23개월,77
강원도,인제군,한우,수소,24개월,120
강원도,인제군,한우,수소,25개월,101
강원도,인제군,한우,수소,26개월,19
강원도,인제군,한우,수소,27개월,6
강원도,인제군,한우,수소,28개월,11
강원도,인제군,한우,수소,29개월,21
강원도,인제군,한우,수소,30개월,29
강원도,인제군,한우,수소,31개월,19
강원도,인제군,한우,수소,32개월,8
강원도,인제군,한우,수소,33개월,2
강원도,인제군,한우,수소,34개월,4
강원도,인제군,한우,수소,36개월,3
강원도,인제군,한우,수소,37개월,1
강원도,인제군,한우,암소,20개월이하,1181
강원도,인제군,한우,암소,21개월,38
강원도,인제군,한우,암소,22개월,77
강원도,인제군,한우,암소,23개월,94
강원도,인제군,한우,암소,24개월,99
강원도,인제군,한우,암소,25개월,109
강원도,인제군,한우,암소,26개월,25
강원도,인제군,한우,암소,27개월,17
강원도,인제군,한우,암소,28개월,27
강원도,인제군,한우,암소,29개월,19
강원도,인제군,한우,암소,30개월,40
강원도,인제군,한우,암소,31개월,29
강원도,인제군,한우,암소,32개월,49
강원도,인제군,한우,암소,33개월,54
강원도,인제군,한우,암소,34개월,63
강원도,인제군,한우,암소,35개월,62
강원도,인제군,한우,암소,36개월,106
강원도,인제군,한우,암소,37개월,86
강원도,인제군,한우,암소,38개월,16
강원도,인제군,한우,암소,39개월,20
강원도,인제군,한우,암소,40개월이상,1589
강원도,정선군,육우,수소,20개월이하,3
강원도,정선군,육우,암소,20개월이하,1
강원도,정선군,한우,수소,20개월이하,2379
강원도,정선군,한우,수소,21개월,93
강원도,정선군,한우,수소,22개월,82
강원도,정선군,한우,수소,23개월,114
강원도,정선군,한우,수소,24개월,131
강원도,정선군,한우,수소,25개월,145
강원도,정선군,한우,수소,26개월,64
강원도,정선군,한우,수소,27개월,26
강원도,정선군,한우,수소,28개월,25
강원도,정선군,한우,수소,29개월,37
강원도,정선군,한우,수소,30개월,33
강원도,정선군,한우,수소,31개월,19
강원도,정선군,한우,수소,32개월,5
강원도,정선군,한우,수소,33개월,17
강원도,정선군,한우,수소,34개월,8
강원도,정선군,한우,수소,35개월,1
강원도,정선군,한우,수소,37개월,1
강원도,정선군,한우,수소,38개월,1
강원도,정선군,한우,수소,40개월이상,6
강원도,정선군,한우,암소,20개월이하,1973
강원도,정선군,한우,암소,21개월,81
강원도,정선군,한우,암소,22개월,125
강원도,정선군,한우,암소,23개월,174
강원도,정선군,한우,암소,24개월,186
강원도,정선군,한우,암소,25개월,116
강원도,정선군,한우,암소,26개월,85
강원도,정선군,한우,암소,27개월,63
강원도,정선군,한우,암소,28개월,45
강원도,정선군,한우,암소,29개월,67
강원도,정선군,한우,암소,30개월,54
강원도,정선군,한우,암소,31개월,56
강원도,정선군,한우,암소,32개월,74
강원도,정선군,한우,암소,33개월,83
강원도,정선군,한우,암소,34개월,85
강원도,정선군,한우,암소,35개월,115
강원도,정선군,한우,암소,36개월,159
강원도,정선군,한우,암소,37개월,119
강원도,정선군,한우,암소,38개월,67
강원도,정선군,한우,암소,39개월,57
강원도,정선군,한우,암소,40개월이상,1960
강원도,철원군,육우,수소,20개월이하,1965
강원도,철원군,육우,수소,21개월,102
강원도,철원군,육우,수소,22개월,41
강원도,철원군,육우,수소,23개월,24
강원도,철원군,육우,수소,24개월,11
강원도,철원군,육우,수소,25개월,17
강원도,철원군,육우,수소,26개월,4
강원도,철원군,육우,수소,27개월,9
강원도,철원군,육우,수소,28개월,13
강원도,철원군,육우,수소,29개월,6
강원도,철원군,육우,수소,30개월,10
강원도,철원군,육우,수소,31개월,5
강원도,철원군,육우,수소,32개월,5
강원도,철원군,육우,수소,33개월,3
강원도,철원군,육우,수소,34개월,6
강원도,철원군,육우,수소,35개월,5
강원도,철원군,육우,수소,36개월,4
강원도,철원군,육우,수소,37개월,4
강원도,철원군,육우,수소,39개월,2
강원도,철원군,육우,수소,40개월이상,11
강원도,철원군,육우,암소,20개월이하,85
강원도,철원군,육우,암소,21개월,10
강원도,철원군,육우,암소,22개월,11
강원도,철원군,육우,암소,23개월,14
강원도,철원군,육우,암소,24개월,10
강원도,철원군,육우,암소,25개월,10
강원도,철원군,육우,암소,26개월,10
강원도,철원군,육우,암소,27개월,11
강원도,철원군,육우,암소,28개월,4
강원도,철원군,육우,암소,29개월,6
강원도,철원군,육우,암소,30개월,6
강원도,철원군,육우,암소,31개월,10
강원도,철원군,육우,암소,32개월,18
강원도,철원군,육우,암소,33개월,5
강원도,철원군,육우,암소,34개월,12
강원도,철원군,육우,암소,35개월,10
강원도,철원군,육우,암소,36개월,2
강원도,철원군,육우,암소,37개월,3
강원도,철원군,육우,암소,38개월,1
강원도,철원군,육우,암소,39개월,1
강원도,철원군,육우,암소,40개월이상,23
강원도,철원군,젖소,암소,20개월이하,3104
강원도,철원군,젖소,암소,21개월,197
강원도,철원군,젖소,암소,22개월,153
강원도,철원군,젖소,암소,23개월,85
강원도,철원군,젖소,암소,24개월,126
강원도,철원군,젖소,암소,25개월,156
강원도,철원군,젖소,암소,26개월,129
강원도,철원군,젖소,암소,27개월,122
강원도,철원군,젖소,암소,28개월,141
강원도,철원군,젖소,암소,29개월,105
강원도,철원군,젖소,암소,30개월,151
강원도,철원군,젖소,암소,31개월,125
강원도,철원군,젖소,암소,32개월,133
강원도,철원군,젖소,암소,33개월,138
강원도,철원군,젖소,암소,34개월,157
강원도,철원군,젖소,암소,35개월,114
강원도,철원군,젖소,암소,36개월,102
강원도,철원군,젖소,암소,37개월,142
강원도,철원군,젖소,암소,38개월,121
강원도,철원군,젖소,암소,39개월,97
강원도,철원군,젖소,암소,40개월이상,4256
강원도,철원군,한우,수소,20개월이하,2797
강원도,철원군,한우,수소,21개월,176
강원도,철원군,한우,수소,22개월,257
강원도,철원군,한우,수소,23개월,217
강원도,철원군,한우,수소,24개월,297
강원도,철원군,한우,수소,25개월,282
강원도,철원군,한우,수소,26개월,81
강원도,철원군,한우,수소,27개월,94
강원도,철원군,한우,수소,28개월,74
강원도,철원군,한우,수소,29개월,37
강원도,철원군,한우,수소,30개월,76
강원도,철원군,한우,수소,31개월,52
강원도,철원군,한우,수소,32개월,52
강원도,철원군,한우,수소,33개월,41
강원도,철원군,한우,수소,34개월,28
강원도,철원군,한우,수소,35개월,20
강원도,철원군,한우,수소,36개월,11
강원도,철원군,한우,수소,37개월,4
강원도,철원군,한우,수소,38개월,1
강원도,철원군,한우,수소,39개월,2
강원도,철원군,한우,수소,40개월이상,28
강원도,철원군,한우,암소,20개월이하,2706
강원도,철원군,한우,암소,21개월,166
강원도,철원군,한우,암소,22개월,237
강원도,철원군,한우,암소,23개월,305
강원도,철원군,한우,암소,24개월,339
강원도,철원군,한우,암소,25개월,252
강원도,철원군,한우,암소,26개월,87
강원도,철원군,한우,암소,27개월,64
강원도,철원군,한우,암소,28개월,79
강원도,철원군,한우,암소,29개월,86
강원도,철원군,한우,암소,30개월,86
강원도,철원군,한우,암소,31개월,93
강원도,철원군,한우,암소,32개월,108
강원도,철원군,한우,암소,33개월,111
강원도,철원군,한우,암소,34개월,151
강원도,철원군,한우,암소,35개월,190
강원도,철원군,한우,암소,36개월,222
강원도,철원군,한우,암소,37개월,176
강원도,철원군,한우,암소,38개월,58
강원도,철원군,한우,암소,39개월,32
강원도,철원군,한우,암소,40개월이상,2755
강원도,춘천시,육우,수소,20개월이하,56
강원도,춘천시,육우,수소,21개월,1
강원도,춘천시,육우,수소,22개월,3
강원도,춘천시,육우,수소,23개월,1
강원도,춘천시,육우,수소,26개월,1
강원도,춘천시,육우,수소,29개월,1
강원도,춘천시,육우,수소,39개월,1
강원도,춘천시,육우,암소,20개월이하,2
강원도,춘천시,육우,암소,25개월,1
강원도,춘천시,육우,암소,40개월이상,2
강원도,춘천시,젖소,암소,20개월이하,209
강원도,춘천시,젖소,암소,21개월,16
강원도,춘천시,젖소,암소,22개월,10
강원도,춘천시,젖소,암소,23개월,13
강원도,춘천시,젖소,암소,24개월,6
강원도,춘천시,젖소,암소,25개월,8
강원도,춘천시,젖소,암소,26개월,10
강원도,춘천시,젖소,암소,27개월,8
강원도,춘천시,젖소,암소,28개월,9
강원도,춘천시,젖소,암소,30개월,8
강원도,춘천시,젖소,암소,31개월,11
강원도,춘천시,젖소,암소,32개월,10
강원도,춘천시,젖소,암소,33개월,15
강원도,춘천시,젖소,암소,34개월,11
강원도,춘천시,젖소,암소,35개월,8
강원도,춘천시,젖소,암소,36개월,3
강원도,춘천시,젖소,암소,37개월,7
강원도,춘천시,젖소,암소,38개월,9
강원도,춘천시,젖소,암소,39개월,14
강원도,춘천시,젖소,암소,40개월이상,230
강원도,춘천시,한우,수소,20개월이하,4905
강원도,춘천시,한우,수소,21개월,286
강원도,춘천시,한우,수소,22개월,364
강원도,춘천시,한우,수소,23개월,459
강원도,춘천시,한우,수소,24개월,486
강원도,춘천시,한우,수소,25개월,458
강원도,춘천시,한우,수소,26개월,247
강원도,춘천시,한우,수소,27개월,180
강원도,춘천시,한우,수소,28개월,175
강원도,춘천시,한우,수소,29개월,138
강원도,춘천시,한우,수소,30개월,161
강원도,춘천시,한우,수소,31개월,118
강원도,춘천시,한우,수소,32개월,105
강원도,춘천시,한우,수소,33개월,87
강원도,춘천시,한우,수소,34개월,43
강원도,춘천시,한우,수소,35개월,20
강원도,춘천시,한우,수소,36개월,9
강원도,춘천시,한우,수소,37개월,4
강원도,춘천시,한우,수소,38개월,1
강원도,춘천시,한우,수소,40개월이상,6
강원도,춘천시,한우,암소,20개월이하,3897
강원도,춘천시,한우,암소,21개월,185
강원도,춘천시,한우,암소,22개월,274
강원도,춘천시,한우,암소,23개월,351
강원도,춘천시,한우,암소,24개월,428
강원도,춘천시,한우,암소,25개월,450
강원도,춘천시,한우,암소,26개월,201
강원도,춘천시,한우,암소,27개월,104
