시도명,시군명,소의종류,소의성별,사육개월령,사육두수
강원도,속초시,한우,암소,35개월,4
강원도,속초시,한우,암소,36개월,1
강원도,속초시,한우,암소,37개월,4
강원도,속초시,한우,암소,38개월,3
강원도,속초시,한우,암소,39개월,2
강원도,속초시,한우,암소,40개월이상,57
강원도,양구군,한우,수소,20개월이하,2385
강원도,양구군,한우,수소,21개월,129
강원도,양구군,한우,수소,22개월,200
강원도,양구군,한우,수소,23개월,178
강원도,양구군,한우,수소,24개월,241
강원도,양구군,한우,수소,25개월,195
강원도,양구군,한우,수소,26개월,74
강원도,양구군,한우,수소,27개월,64
강원도,양구군,한우,수소,28개월,81
강원도,양구군,한우,수소,29개월,46
강원도,양구군,한우,수소,30개월,64
강원도,양구군,한우,수소,31개월,24
강원도,양구군,한우,수소,32개월,18
강원도,양구군,한우,수소,33개월,14
강원도,양구군,한우,수소,34개월,3
강원도,양구군,한우,수소,35개월,8
강원도,양구군,한우,수소,36개월,6
강원도,양구군,한우,수소,37개월,5
강원도,양구군,한우,수소,38개월,1
강원도,양구군,한우,수소,39개월,1
강원도,양구군,한우,수소,40개월이상,4
강원도,양구군,한우,암소,20개월이하,1466
강원도,양구군,한우,암소,21개월,73
강원도,양구군,한우,암소,22개월,92
강원도,양구군,한우,암소,23개월,86
강원도,양구군,한우,암소,24개월,122
강원도,양구군,한우,암소,25개월,114
강원도,양구군,한우,암소,26개월,43
강원도,양구군,한우,암소,27개월,48
강원도,양구군,한우,암소,28개월,27
강원도,양구군,한우,암소,29개월,30
강원도,양구군,한우,암소,30개월,30
강원도,양구군,한우,암소,31개월,38
강원도,양구군,한우,암소,32개월,47
강원도,양구군,한우,암소,33개월,67
강원도,양구군,한우,암소,34개월,63
강원도,양구군,한우,암소,35개월,129
강원도,양구군,한우,암소,36개월,116
강원도,양구군,한우,암소,37개월,110
강원도,양구군,한우,암소,38개월,35
강원도,양구군,한우,암소,39개월,29
강원도,양구군,한우,암소,40개월이상,1730
강원도,양양군,육우,수소,20개월이하,15
강원도,양양군,육우,수소,21개월,3
강원도,양양군,육우,수소,22개월,2
강원도,양양군,육우,수소,24개월,3
강원도,양양군,한우,수소,20개월이하,1310
강원도,양양군,한우,수소,21개월,55
강원도,양양군,한우,수소,22개월,48
강원도,양양군,한우,수소,23개월,82
강원도,양양군,한우,수소,24개월,66
강원도,양양군,한우,수소,25개월,80
강원도,양양군,한우,수소,26개월,52
강원도,양양군,한우,수소,27개월,33
강원도,양양군,한우,수소,28개월,22
강원도,양양군,한우,수소,29개월,15
강원도,양양군,한우,수소,30개월,9
강원도,양양군,한우,수소,31개월,5
강원도,양양군,한우,수소,32개월,6
강원도,양양군,한우,수소,33개월,1
강원도,양양군,한우,수소,34개월,1
강원도,양양군,한우,암소,20개월이하,1378
강원도,양양군,한우,암소,21개월,66
강원도,양양군,한우,암소,22개월,76
강원도,양양군,한우,암소,23개월,101
강원도,양양군,한우,암소,24개월,125
강원도,양양군,한우,암소,25개월,104
강원도,양양군,한우,암소,26개월,56
강원도,양양군,한우,암소,27개월,49
강원도,양양군,한우,암소,28개월,29
강원도,양양군,한우,암소,29개월,17
강원도,양양군,한우,암소,30개월,34
강원도,양양군,한우,암소,31개월,45
강원도,양양군,한우,암소,32개월,53
강원도,양양군,한우,암소,33개월,67
강원도,양양군,한우,암소,34개월,77
강원도,양양군,한우,암소,35개월,102
강원도,양양군,한우,암소,36개월,110
강원도,양양군,한우,암소,37개월,88
강원도,양양군,한우,암소,38개월,58
강원도,양양군,한우,암소,39개월,32
강원도,양양군,한우,암소,40개월이상,1856
강원도,영월군,한우,수소,20개월이하,2602
강원도,영월군,한우,수소,21개월,241
강원도,영월군,한우,수소,22개월,168
강원도,영월군,한우,수소,23개월,177
강원도,영월군,한우,수소,24개월,228
강원도,영월군,한우,수소,25개월,263
강원도,영월군,한우,수소,26개월,64
강원도,영월군,한우,수소,27개월,76
강원도,영월군,한우,수소,28개월,83
강원도,영월군,한우,수소,29개월,68
강원도,영월군,한우,수소,30개월,76
강원도,영월군,한우,수소,31개월,69
강원도,영월군,한우,수소,32개월,31
강원도,영월군,한우,수소,33개월,10
강원도,영월군,한우,수소,34개월,11
강원도,영월군,한우,수소,35개월,6
강원도,영월군,한우,수소,37개월,1
강원도,영월군,한우,수소,40개월이상,3
강원도,영월군,한우,암소,20개월이하,3035
강원도,영월군,한우,암소,21개월,137
강원도,영월군,한우,암소,22개월,185
강원도,영월군,한우,암소,23개월,199
강원도,영월군,한우,암소,24개월,297
강원도,영월군,한우,암소,25개월,285
강원도,영월군,한우,암소,26개월,123
강원도,영월군,한우,암소,27개월,69
강원도,영월군,한우,암소,28개월,62
강원도,영월군,한우,암소,29개월,69
강원도,영월군,한우,암소,30개월,80
강원도,영월군,한우,암소,31개월,82
강원도,영월군,한우,암소,32개월,148
강원도,영월군,한우,암소,33개월,156
강원도,영월군,한우,암소,34개월,159
강원도,영월군,한우,암소,35개월,186
강원도,영월군,한우,암소,36개월,240
강원도,영월군,한우,암소,37개월,268
강원도,영월군,한우,암소,38개월,112
강원도,영월군,한우,암소,39개월,51
강원도,영월군,한우,암소,40개월이상,2257
강원도,원주시,육우,수소,20개월이하,115
강원도,원주시,육우,수소,21개월,7
강원도,원주시,육우,수소,23개월,3
강원도,원주시,육우,수소,24개월,2
강원도,원주시,육우,수소,25개월,3
강원도,원주시,육우,수소,26개월,2
강원도,원주시,육우,수소,27개월,3
강원도,원주시,육우,수소,28개월,2
강원도,원주시,육우,수소,29개월,2
강원도,원주시,육우,수소,30개월,2
강원도,원주시,육우,수소,32개월,1
강원도,원주시,육우,수소,33개월,1
강원도,원주시,육우,수소,35개월,1
강원도,원주시,육우,수소,36개월,3
강원도,원주시,육우,수소,40개월이상,1
강원도,원주시,육우,암소,20개월이하,24
강원도,원주시,육우,암소,21개월,2
강원도,원주시,육우,암소,22개월,2
강원도,원주시,육우,암소,25개월,1
강원도,원주시,육우,암소,29개월,1
강원도,원주시,육우,암소,35개월,1
강원도,원주시,육우,암소,36개월,4
강원도,원주시,육우,암소,37개월,3
강원도,원주시,젖소,암소,20개월이하,335
강원도,원주시,젖소,암소,21개월,17
강원도,원주시,젖소,암소,22개월,18
강원도,원주시,젖소,암소,23개월,8
강원도,원주시,젖소,암소,24개월,9
강원도,원주시,젖소,암소,25개월,20
강원도,원주시,젖소,암소,26개월,12
강원도,원주시,젖소,암소,27개월,8
강원도,원주시,젖소,암소,28개월,20
강원도,원주시,젖소,암소,29개월,10
강원도,원주시,젖소,암소,30개월,13
강원도,원주시,젖소,암소,31개월,12
강원도,원주시,젖소,암소,32개월,13
강원도,원주시,젖소,암소,33개월,18
강원도,원주시,젖소,암소,34개월,24
강원도,원주시,젖소,암소,35개월,12
강원도,원주시,젖소,암소,36개월,9
강원도,원주시,젖소,암소,37개월,9
강원도,원주시,젖소,암소,38개월,21
강원도,원주시,젖소,암소,39개월,12
강원도,원주시,젖소,암소,40개월이상,362
강원도,원주시,한우,수소,20개월이하,2681
강원도,원주시,한우,수소,21개월,130
강원도,원주시,한우,수소,22개월,125
강원도,원주시,한우,수소,23개월,190
강원도,원주시,한우,수소,24개월,288
강원도,원주시,한우,수소,25개월,295
강원도,원주시,한우,수소,26개월,83
강원도,원주시,한우,수소,27개월,26
강원도,원주시,한우,수소,28개월,38
강원도,원주시,한우,수소,29개월,36
강원도,원주시,한우,수소,30개월,39
강원도,원주시,한우,수소,31개월,28
강원도,원주시,한우,수소,32개월,31
강원도,원주시,한우,수소,33개월,34
강원도,원주시,한우,수소,34개월,16
강원도,원주시,한우,수소,35개월,9
강원도,원주시,한우,수소,36개월,11
강원도,원주시,한우,수소,37개월,5
강원도,원주시,한우,수소,40개월이상,11
강원도,원주시,한우,암소,20개월이하,2933
강원도,원주시,한우,암소,21개월,153
강원도,원주시,한우,암소,22개월,169
강원도,원주시,한우,암소,23개월,277
강원도,원주시,한우,암소,24개월,327
강원도,원주시,한우,암소,25개월,322
강원도,원주시,한우,암소,26개월,78
강원도,원주시,한우,암소,27개월,51
강원도,원주시,한우,암소,28개월,55
강원도,원주시,한우,암소,29개월,46
강원도,원주시,한우,암소,30개월,81
강원도,원주시,한우,암소,31개월,84
강원도,원주시,한우,암소,32개월,110
강원도,원주시,한우,암소,33개월,86
강원도,원주시,한우,암소,34개월,154
강원도,원주시,한우,암소,35개월,211
강원도,원주시,한우,암소,36개월,242
강원도,원주시,한우,암소,37개월,268
강원도,원주시,한우,암소,38개월,75
강원도,원주시,한우,암소,39개월,34
강원도,원주시,한우,암소,40개월이상,2763
강원도,인제군,한우,수소,20개월이하,1218
강원도,인제군,한우,수소,21개월,55
강원도,인제군,한우,수소,22개월,67
강원도,인제군,한우,수소,23개월,79
강원도,인제군,한우,수소,24개월,100
강원도,인제군,한우,수소,25개월,110
강원도,인제군,한우,수소,26개월,30
강원도,인제군,한우,수소,27개월,25
강원도,인제군,한우,수소,28개월,11
강원도,인제군,한우,수소,29개월,8
강원도,인제군,한우,수소,30개월,16
강원도,인제군,한우,수소,31개월,7
강원도,인제군,한우,수소,32개월,10
강원도,인제군,한우,수소,33개월,3
강원도,인제군,한우,수소,34개월,3
강원도,인제군,한우,수소,35개월,1
강원도,인제군,한우,수소,36개월,3
강원도,인제군,한우,수소,37개월,1
강원도,인제군,한우,수소,40개월이상,4
강원도,인제군,한우,암소,20개월이하,1305
강원도,인제군,한우,암소,21개월,56
강원도,인제군,한우,암소,22개월,92
강원도,인제군,한우,암소,23개월,120
강원도,인제군,한우,암소,24개월,125
강원도,인제군,한우,암소,25개월,115
강원도,인제군,한우,암소,26개월,26
강원도,인제군,한우,암소,27개월,17
강원도,인제군,한우,암소,28개월,27
강원도,인제군,한우,암소,29개월,32
강원도,인제군,한우,암소,30개월,41
강원도,인제군,한우,암소,31개월,54
강원도,인제군,한우,암소,32개월,49
강원도,인제군,한우,암소,33개월,47
강원도,인제군,한우,암소,34개월,62
강원도,인제군,한우,암소,35개월,77
강원도,인제군,한우,암소,36개월,96
강원도,인제군,한우,암소,37개월,105
강원도,인제군,한우,암소,38개월,35
강원도,인제군,한우,암소,39개월,29
강원도,인제군,한우,암소,40개월이상,1854
강원도,정선군,육우,수소,20개월이하,2
강원도,정선군,젖소,암소,20개월이하,2
강원도,정선군,젖소,암소,40개월이상,2
강원도,정선군,한우,수소,20개월이하,2687
강원도,정선군,한우,수소,21개월,71
강원도,정선군,한우,수소,22개월,68
강원도,정선군,한우,수소,23개월,165
강원도,정선군,한우,수소,24개월,233
강원도,정선군,한우,수소,25개월,156
강원도,정선군,한우,수소,26개월,39
강원도,정선군,한우,수소,27개월,20
강원도,정선군,한우,수소,28개월,47
강원도,정선군,한우,수소,29개월,40
강원도,정선군,한우,수소,30개월,19
강원도,정선군,한우,수소,31개월,7
강원도,정선군,한우,수소,32개월,4
강원도,정선군,한우,수소,33개월,4
강원도,정선군,한우,수소,35개월,1
강원도,정선군,한우,수소,40개월이상,3
강원도,정선군,한우,암소,20개월이하,2133
강원도,정선군,한우,암소,21개월,114
강원도,정선군,한우,암소,22개월,125
강원도,정선군,한우,암소,23개월,163
강원도,정선군,한우,암소,24개월,238
강원도,정선군,한우,암소,25개월,182
강원도,정선군,한우,암소,26개월,77
강원도,정선군,한우,암소,27개월,64
강원도,정선군,한우,암소,28개월,46
강원도,정선군,한우,암소,29개월,45
강원도,정선군,한우,암소,30개월,59
강원도,정선군,한우,암소,31개월,53
강원도,정선군,한우,암소,32개월,74
강원도,정선군,한우,암소,33개월,72
강원도,정선군,한우,암소,34개월,82
강원도,정선군,한우,암소,35개월,133
강원도,정선군,한우,암소,36개월,155
강원도,정선군,한우,암소,37개월,145
강원도,정선군,한우,암소,38개월,94
강원도,정선군,한우,암소,39개월,35
강원도,정선군,한우,암소,40개월이상,2135
강원도,철원군,육우,수소,20개월이하,1603
강원도,철원군,육우,수소,21개월,56
강원도,철원군,육우,수소,22개월,86
강원도,철원군,육우,수소,23개월,39
강원도,철원군,육우,수소,24개월,18
강원도,철원군,육우,수소,25개월,22
강원도,철원군,육우,수소,26개월,17
강원도,철원군,육우,수소,27개월,23
강원도,철원군,육우,수소,28개월,6
강원도,철원군,육우,수소,29개월,10
강원도,철원군,육우,수소,30개월,9
강원도,철원군,육우,수소,31개월,12
강원도,철원군,육우,수소,32개월,5
강원도,철원군,육우,수소,33개월,4
강원도,철원군,육우,수소,36개월,3
강원도,철원군,육우,수소,37개월,5
강원도,철원군,육우,수소,38개월,1
강원도,철원군,육우,수소,39개월,3
강원도,철원군,육우,수소,40개월이상,17
강원도,철원군,육우,암소,20개월이하,80
강원도,철원군,육우,암소,21개월,4
강원도,철원군,육우,암소,22개월,8
강원도,철원군,육우,암소,23개월,4
강원도,철원군,육우,암소,24개월,2
강원도,철원군,육우,암소,25개월,5
강원도,철원군,육우,암소,26개월,1
강원도,철원군,육우,암소,27개월,3
강원도,철원군,육우,암소,28개월,10
강원도,철원군,육우,암소,29개월,5
강원도,철원군,육우,암소,30개월,2
강원도,철원군,육우,암소,31개월,4
강원도,철원군,육우,암소,32개월,1
강원도,철원군,육우,암소,33개월,3
강원도,철원군,육우,암소,34개월,1
강원도,철원군,육우,암소,36개월,4
강원도,철원군,육우,암소,37개월,4
강원도,철원군,육우,암소,38개월,3
강원도,철원군,육우,암소,40개월이상,9
강원도,철원군,젖소,암소,20개월이하,3369
강원도,철원군,젖소,암소,21개월,216
강원도,철원군,젖소,암소,22개월,179
강원도,철원군,젖소,암소,23개월,118
강원도,철원군,젖소,암소,24개월,105
강원도,철원군,젖소,암소,25개월,163
강원도,철원군,젖소,암소,26개월,137
강원도,철원군,젖소,암소,27개월,115
강원도,철원군,젖소,암소,28개월,133
강원도,철원군,젖소,암소,29개월,118
강원도,철원군,젖소,암소,30개월,154
강원도,철원군,젖소,암소,31개월,160
강원도,철원군,젖소,암소,32개월,155
강원도,철원군,젖소,암소,33개월,206
강원도,철원군,젖소,암소,34개월,137
강원도,철원군,젖소,암소,35개월,92
강원도,철원군,젖소,암소,36개월,125
강원도,철원군,젖소,암소,37개월,141
강원도,철원군,젖소,암소,38개월,120
강원도,철원군,젖소,암소,39개월,109
강원도,철원군,젖소,암소,40개월이상,4478
강원도,철원군,한우,수소,20개월이하,3421
강원도,철원군,한우,수소,21개월,158
강원도,철원군,한우,수소,22개월,234
강원도,철원군,한우,수소,23개월,270
강원도,철원군,한우,수소,24개월,372
강원도,철원군,한우,수소,25개월,261
강원도,철원군,한우,수소,26개월,125
강원도,철원군,한우,수소,27개월,98
강원도,철원군,한우,수소,28개월,43
강원도,철원군,한우,수소,29개월,47
강원도,철원군,한우,수소,30개월,40
강원도,철원군,한우,수소,31개월,55
강원도,철원군,한우,수소,32개월,38
강원도,철원군,한우,수소,33개월,21
강원도,철원군,한우,수소,34개월,13
강원도,철원군,한우,수소,35개월,14
강원도,철원군,한우,수소,36개월,11
강원도,철원군,한우,수소,37개월,3
강원도,철원군,한우,수소,38개월,2
강원도,철원군,한우,수소,39개월,1
강원도,철원군,한우,수소,40개월이상,32
강원도,철원군,한우,암소,20개월이하,3048
강원도,철원군,한우,암소,21개월,175
강원도,철원군,한우,암소,22개월,191
강원도,철원군,한우,암소,23개월,264
강원도,철원군,한우,암소,24개월,338
강원도,철원군,한우,암소,25개월,286
강원도,철원군,한우,암소,26개월,105
강원도,철원군,한우,암소,27개월,70
강원도,철원군,한우,암소,28개월,57
강원도,철원군,한우,암소,29개월,76
강원도,철원군,한우,암소,30개월,99
강원도,철원군,한우,암소,31개월,76
강원도,철원군,한우,암소,32개월,102
강원도,철원군,한우,암소,33개월,184
강원도,철원군,한우,암소,34개월,178
강원도,철원군,한우,암소,35개월,235
강원도,철원군,한우,암소,36개월,286
강원도,철원군,한우,암소,37개월,240
강원도,철원군,한우,암소,38개월,104
강원도,철원군,한우,암소,39개월,71
강원도,철원군,한우,암소,40개월이상,3655
강원도,춘천시,육우,수소,20개월이하,21
강원도,춘천시,육우,수소,25개월,1
강원도,춘천시,육우,수소,29개월,1
강원도,춘천시,젖소,암소,20개월이하,215
강원도,춘천시,젖소,암소,21개월,8
강원도,춘천시,젖소,암소,22개월,17
강원도,춘천시,젖소,암소,23개월,8
강원도,춘천시,젖소,암소,24개월,7
강원도,춘천시,젖소,암소,25개월,11
강원도,춘천시,젖소,암소,26개월,10
강원도,춘천시,젖소,암소,27개월,7
강원도,춘천시,젖소,암소,28개월,7
강원도,춘천시,젖소,암소,29개월,5
강원도,춘천시,젖소,암소,30개월,9
강원도,춘천시,젖소,암소,31개월,8
강원도,춘천시,젖소,암소,32개월,13
강원도,춘천시,젖소,암소,33개월,14
강원도,춘천시,젖소,암소,34개월,12
강원도,춘천시,젖소,암소,35개월,3
강원도,춘천시,젖소,암소,36개월,8
강원도,춘천시,젖소,암소,37개월,8
강원도,춘천시,젖소,암소,38개월,9
강원도,춘천시,젖소,암소,39개월,7
강원도,춘천시,젖소,암소,40개월이상,243
강원도,춘천시,한우,수소,20개월이하,4923
강원도,춘천시,한우,수소,21개월,335
강원도,춘천시,한우,수소,22개월,365
강원도,춘천시,한우,수소,23개월,496
강원도,춘천시,한우,수소,24개월,553
강원도,춘천시,한우,수소,25개월,455
강원도,춘천시,한우,수소,26개월,237
강원도,춘천시,한우,수소,27개월,145
강원도,춘천시,한우,수소,28개월,137
강원도,춘천시,한우,수소,29개월,169
강원도,춘천시,한우,수소,30개월,150
강원도,춘천시,한우,수소,31개월,114
강원도,춘천시,한우,수소,32개월,92
강원도,춘천시,한우,수소,33개월,50
강원도,춘천시,한우,수소,34개월,22
강원도,춘천시,한우,수소,35개월,14
강원도,춘천시,한우,수소,36개월,10
강원도,춘천시,한우,수소,37개월,2
강원도,춘천시,한우,수소,39개월,1
강원도,춘천시,한우,수소,40개월이상,7
강원도,춘천시,한우,암소,20개월이하,4161
강원도,춘천시,한우,암소,21개월,178
강원도,춘천시,한우,암소,22개월,222
강원도,춘천시,한우,암소,23개월,345
강원도,춘천시,한우,암소,24개월,370
강원도,춘천시,한우,암소,25개월,418
강원도,춘천시,한우,암소,26개월,179
강원도,춘천시,한우,암소,27개월,81
강원도,춘천시,한우,암소,28개월,83
강원도,춘천시,한우,암소,29개월,100
강원도,춘천시,한우,암소,30개월,85
강원도,춘천시,한우,암소,31개월,113
강원도,춘천시,한우,암소,32개월,151
강원도,춘천시,한우,암소,33개월,148
강원도,춘천시,한우,암소,34개월,200
강원도,춘천시,한우,암소,35개월,282
강원도,춘천시,한우,암소,36개월,285
강원도,춘천시,한우,암소,37개월,321
강원도,춘천시,한우,암소,38개월,128
강원도,춘천시,한우,암소,39개월,60
강원도,춘천시,한우,암소,40개월이상,3803
강원도,태백시,한우,수소,20개월이하,509
강원도,태백시,한우,수소,21개월,41
강원도,태백시,한우,수소,22개월,33
강원도,태백시,한우,수소,23개월,65
강원도,태백시,한우,수소,24개월,66
강원도,태백시,한우,수소,25개월,62
강원도,태백시,한우,수소,26개월,37
강원도,태백시,한우,수소,27개월,40
강원도,태백시,한우,수소,28개월,31
강원도,태백시,한우,수소,29개월,7
