시도명,시군명,소의종류,소의성별,사육개월령,사육두수
강원도,속초시,한우,암소,28개월,5
강원도,속초시,한우,암소,29개월,6
강원도,속초시,한우,암소,30개월,3
강원도,속초시,한우,암소,31개월,8
강원도,속초시,한우,암소,33개월,2
강원도,속초시,한우,암소,34개월,3
강원도,속초시,한우,암소,35개월,2
강원도,속초시,한우,암소,36개월,4
강원도,속초시,한우,암소,37개월,3
강원도,속초시,한우,암소,38개월,3
강원도,속초시,한우,암소,39개월,3
강원도,속초시,한우,암소,40개월이상,74
강원도,양구군,육우,수소,20개월이하,1
강원도,양구군,한우,수소,20개월이하,2514
강원도,양구군,한우,수소,21개월,71
강원도,양구군,한우,수소,22개월,98
강원도,양구군,한우,수소,23개월,125
강원도,양구군,한우,수소,24개월,147
강원도,양구군,한우,수소,25개월,188
강원도,양구군,한우,수소,26개월,182
강원도,양구군,한우,수소,27개월,239
강원도,양구군,한우,수소,28개월,158
강원도,양구군,한우,수소,29개월,34
강원도,양구군,한우,수소,30개월,40
강원도,양구군,한우,수소,31개월,27
강원도,양구군,한우,수소,32개월,15
강원도,양구군,한우,수소,33개월,12
강원도,양구군,한우,수소,34개월,4
강원도,양구군,한우,수소,35개월,4
강원도,양구군,한우,수소,36개월,3
강원도,양구군,한우,수소,38개월,2
강원도,양구군,한우,수소,39개월,3
강원도,양구군,한우,수소,40개월이상,13
강원도,양구군,한우,암소,20개월이하,1615
강원도,양구군,한우,암소,21개월,53
강원도,양구군,한우,암소,22개월,45
강원도,양구군,한우,암소,23개월,71
강원도,양구군,한우,암소,24개월,62
강원도,양구군,한우,암소,25개월,92
강원도,양구군,한우,암소,26개월,110
강원도,양구군,한우,암소,27개월,139
강원도,양구군,한우,암소,28개월,127
강원도,양구군,한우,암소,29개월,60
강원도,양구군,한우,암소,30개월,45
강원도,양구군,한우,암소,31개월,26
강원도,양구군,한우,암소,32개월,28
강원도,양구군,한우,암소,33개월,36
강원도,양구군,한우,암소,34개월,31
강원도,양구군,한우,암소,35개월,62
강원도,양구군,한우,암소,36개월,49
강원도,양구군,한우,암소,37개월,55
강원도,양구군,한우,암소,38개월,91
강원도,양구군,한우,암소,39개월,110
강원도,양구군,한우,암소,40개월이상,1490
강원도,양양군,육우,수소,22개월,1
강원도,양양군,육우,수소,23개월,5
강원도,양양군,육우,수소,24개월,6
강원도,양양군,육우,수소,25개월,7
강원도,양양군,육우,수소,26개월,4
강원도,양양군,육우,수소,27개월,1
강원도,양양군,육우,암소,23개월,1
강원도,양양군,육우,암소,27개월,1
강원도,양양군,육우,암소,40개월이상,1
강원도,양양군,한우,수소,20개월이하,1292
강원도,양양군,한우,수소,21개월,42
강원도,양양군,한우,수소,22개월,63
강원도,양양군,한우,수소,23개월,52
강원도,양양군,한우,수소,24개월,41
강원도,양양군,한우,수소,25개월,59
강원도,양양군,한우,수소,26개월,59
강원도,양양군,한우,수소,27개월,54
강원도,양양군,한우,수소,28개월,54
강원도,양양군,한우,수소,29개월,21
강원도,양양군,한우,수소,30개월,10
강원도,양양군,한우,수소,31개월,6
강원도,양양군,한우,수소,32개월,2
강원도,양양군,한우,수소,34개월,2
강원도,양양군,한우,암소,20개월이하,1428
강원도,양양군,한우,암소,21개월,51
강원도,양양군,한우,암소,22개월,56
강원도,양양군,한우,암소,23개월,53
강원도,양양군,한우,암소,24개월,57
강원도,양양군,한우,암소,25개월,41
강원도,양양군,한우,암소,26개월,76
강원도,양양군,한우,암소,27개월,64
강원도,양양군,한우,암소,28개월,59
강원도,양양군,한우,암소,29개월,51
강원도,양양군,한우,암소,30개월,38
강원도,양양군,한우,암소,31개월,26
강원도,양양군,한우,암소,32개월,38
강원도,양양군,한우,암소,33개월,41
강원도,양양군,한우,암소,34개월,59
강원도,양양군,한우,암소,35개월,60
강원도,양양군,한우,암소,36개월,42
강원도,양양군,한우,암소,37개월,66
강원도,양양군,한우,암소,38개월,80
강원도,양양군,한우,암소,39개월,94
강원도,양양군,한우,암소,40개월이상,1608
강원도,영월군,한우,수소,20개월이하,2857
강원도,영월군,한우,수소,21개월,88
강원도,영월군,한우,수소,22개월,124
강원도,영월군,한우,수소,23개월,208
강원도,영월군,한우,수소,24개월,168
강원도,영월군,한우,수소,25개월,172
강원도,영월군,한우,수소,26개월,152
강원도,영월군,한우,수소,27개월,135
강원도,영월군,한우,수소,28개월,134
강원도,영월군,한우,수소,29개월,74
강원도,영월군,한우,수소,30개월,32
강원도,영월군,한우,수소,31개월,4
강원도,영월군,한우,수소,32개월,4
강원도,영월군,한우,수소,33개월,5
강원도,영월군,한우,수소,34개월,2
강원도,영월군,한우,수소,36개월,2
강원도,영월군,한우,수소,37개월,3
강원도,영월군,한우,수소,39개월,4
강원도,영월군,한우,수소,40개월이상,4
강원도,영월군,한우,암소,20개월이하,3343
강원도,영월군,한우,암소,21개월,92
강원도,영월군,한우,암소,22개월,119
강원도,영월군,한우,암소,23개월,151
강원도,영월군,한우,암소,24개월,167
강원도,영월군,한우,암소,25개월,141
강원도,영월군,한우,암소,26개월,206
강원도,영월군,한우,암소,27개월,258
강원도,영월군,한우,암소,28개월,226
강원도,영월군,한우,암소,29개월,120
강원도,영월군,한우,암소,30개월,72
강원도,영월군,한우,암소,31개월,44
강원도,영월군,한우,암소,32개월,61
강원도,영월군,한우,암소,33개월,72
강원도,영월군,한우,암소,34개월,94
강원도,영월군,한우,암소,35개월,108
강원도,영월군,한우,암소,36개월,117
강원도,영월군,한우,암소,37개월,138
강원도,영월군,한우,암소,38개월,217
강원도,영월군,한우,암소,39개월,232
강원도,영월군,한우,암소,40개월이상,2205
강원도,원주시,육우,수소,20개월이하,107
강원도,원주시,육우,수소,21개월,7
강원도,원주시,육우,수소,22개월,7
강원도,원주시,육우,수소,23개월,1
강원도,원주시,육우,수소,24개월,3
강원도,원주시,육우,수소,25개월,1
강원도,원주시,육우,수소,26개월,2
강원도,원주시,육우,수소,28개월,1
강원도,원주시,육우,수소,31개월,1
강원도,원주시,육우,수소,32개월,3
강원도,원주시,육우,수소,33개월,3
강원도,원주시,육우,수소,34개월,2
강원도,원주시,육우,수소,35개월,2
강원도,원주시,육우,수소,37개월,1
강원도,원주시,육우,암소,20개월이하,19
강원도,원주시,육우,암소,21개월,2
강원도,원주시,육우,암소,23개월,1
강원도,원주시,육우,암소,24개월,1
강원도,원주시,육우,암소,29개월,1
강원도,원주시,육우,암소,31개월,1
강원도,원주시,육우,암소,40개월이상,1
강원도,원주시,젖소,암소,20개월이하,328
강원도,원주시,젖소,암소,21개월,23
강원도,원주시,젖소,암소,22개월,15
강원도,원주시,젖소,암소,23개월,16
강원도,원주시,젖소,암소,24개월,15
강원도,원주시,젖소,암소,25개월,21
강원도,원주시,젖소,암소,26개월,12
강원도,원주시,젖소,암소,27개월,13
강원도,원주시,젖소,암소,28개월,19
강원도,원주시,젖소,암소,29개월,14
강원도,원주시,젖소,암소,30개월,7
강원도,원주시,젖소,암소,31개월,14
강원도,원주시,젖소,암소,32개월,8
강원도,원주시,젖소,암소,33개월,20
강원도,원주시,젖소,암소,34개월,13
강원도,원주시,젖소,암소,35개월,13
강원도,원주시,젖소,암소,36개월,8
강원도,원주시,젖소,암소,37개월,12
강원도,원주시,젖소,암소,38개월,18
강원도,원주시,젖소,암소,39개월,19
강원도,원주시,젖소,암소,40개월이상,404
강원도,원주시,한우,수소,20개월이하,2968
강원도,원주시,한우,수소,21개월,94
강원도,원주시,한우,수소,22개월,84
강원도,원주시,한우,수소,23개월,133
강원도,원주시,한우,수소,24개월,143
강원도,원주시,한우,수소,25개월,178
강원도,원주시,한우,수소,26개월,196
강원도,원주시,한우,수소,27개월,253
강원도,원주시,한우,수소,28개월,237
강원도,원주시,한우,수소,29개월,62
강원도,원주시,한우,수소,30개월,37
강원도,원주시,한우,수소,31개월,25
강원도,원주시,한우,수소,32개월,25
강원도,원주시,한우,수소,33개월,20
강원도,원주시,한우,수소,34개월,19
강원도,원주시,한우,수소,35개월,5
강원도,원주시,한우,수소,36개월,4
강원도,원주시,한우,수소,37개월,2
강원도,원주시,한우,수소,38개월,4
강원도,원주시,한우,수소,39개월,2
강원도,원주시,한우,수소,40개월이상,9
강원도,원주시,한우,암소,20개월이하,3048
강원도,원주시,한우,암소,21개월,82
강원도,원주시,한우,암소,22개월,95
강원도,원주시,한우,암소,23개월,111
강원도,원주시,한우,암소,24개월,133
강원도,원주시,한우,암소,25개월,181
강원도,원주시,한우,암소,26개월,248
강원도,원주시,한우,암소,27개월,327
강원도,원주시,한우,암소,28개월,318
강원도,원주시,한우,암소,29개월,101
강원도,원주시,한우,암소,30개월,57
강원도,원주시,한우,암소,31개월,49
강원도,원주시,한우,암소,32개월,45
강원도,원주시,한우,암소,33개월,79
강원도,원주시,한우,암소,34개월,79
강원도,원주시,한우,암소,35개월,107
강원도,원주시,한우,암소,36개월,119
강원도,원주시,한우,암소,37개월,129
강원도,원주시,한우,암소,38개월,178
강원도,원주시,한우,암소,39개월,232
강원도,원주시,한우,암소,40개월이상,2517
강원도,인제군,한우,수소,20개월이하,1308
강원도,인제군,한우,수소,21개월,36
강원도,인제군,한우,수소,22개월,50
강원도,인제군,한우,수소,23개월,40
강원도,인제군,한우,수소,24개월,30
강원도,인제군,한우,수소,25개월,61
강원도,인제군,한우,수소,26개월,76
강원도,인제군,한우,수소,27개월,114
강원도,인제군,한우,수소,28개월,86
강원도,인제군,한우,수소,29개월,7
강원도,인제군,한우,수소,30개월,4
강원도,인제군,한우,수소,31개월,1
강원도,인제군,한우,수소,32개월,5
강원도,인제군,한우,수소,33개월,2
강원도,인제군,한우,수소,34개월,3
강원도,인제군,한우,수소,37개월,1
강원도,인제군,한우,수소,39개월,2
강원도,인제군,한우,암소,20개월이하,1380
강원도,인제군,한우,암소,21개월,46
강원도,인제군,한우,암소,22개월,47
강원도,인제군,한우,암소,23개월,66
강원도,인제군,한우,암소,24개월,36
강원도,인제군,한우,암소,25개월,75
강원도,인제군,한우,암소,26개월,92
강원도,인제군,한우,암소,27개월,97
강원도,인제군,한우,암소,28개월,104
강원도,인제군,한우,암소,29개월,25
강원도,인제군,한우,암소,30개월,16
강원도,인제군,한우,암소,31개월,26
강원도,인제군,한우,암소,32개월,19
강원도,인제군,한우,암소,33개월,36
강원도,인제군,한우,암소,34개월,28
강원도,인제군,한우,암소,35개월,46
강원도,인제군,한우,암소,36개월,53
강원도,인제군,한우,암소,37개월,60
강원도,인제군,한우,암소,38개월,60
강원도,인제군,한우,암소,39개월,100
강원도,인제군,한우,암소,40개월이상,1607
강원도,정선군,육우,수소,20개월이하,2
강원도,정선군,육우,암소,20개월이하,1
강원도,정선군,한우,수소,20개월이하,2663
강원도,정선군,한우,수소,21개월,68
강원도,정선군,한우,수소,22개월,52
강원도,정선군,한우,수소,23개월,54
강원도,정선군,한우,수소,24개월,92
강원도,정선군,한우,수소,25개월,82
강원도,정선군,한우,수소,26개월,114
강원도,정선군,한우,수소,27개월,129
강원도,정선군,한우,수소,28개월,141
강원도,정선군,한우,수소,29개월,54
강원도,정선군,한우,수소,30개월,14
강원도,정선군,한우,수소,31개월,8
강원도,정선군,한우,수소,32개월,8
강원도,정선군,한우,수소,33개월,5
강원도,정선군,한우,수소,34개월,4
강원도,정선군,한우,수소,35개월,1
강원도,정선군,한우,수소,36개월,1
강원도,정선군,한우,수소,40개월이상,5
강원도,정선군,한우,암소,20개월이하,2328
강원도,정선군,한우,암소,21개월,75
강원도,정선군,한우,암소,22개월,47
강원도,정선군,한우,암소,23개월,77
강원도,정선군,한우,암소,24개월,80
강원도,정선군,한우,암소,25개월,123
강원도,정선군,한우,암소,26개월,172
강원도,정선군,한우,암소,27개월,180
강원도,정선군,한우,암소,28개월,113
강원도,정선군,한우,암소,29개월,82
강원도,정선군,한우,암소,30개월,63
강원도,정선군,한우,암소,31개월,43
강원도,정선군,한우,암소,32개월,65
강원도,정선군,한우,암소,33개월,54
강원도,정선군,한우,암소,34개월,54
강원도,정선군,한우,암소,35개월,70
강원도,정선군,한우,암소,36개월,81
강원도,정선군,한우,암소,37개월,81
강원도,정선군,한우,암소,38개월,109
강원도,정선군,한우,암소,39개월,154
강원도,정선군,한우,암소,40개월이상,2030
강원도,철원군,육우,수소,20개월이하,1839
강원도,철원군,육우,수소,21개월,94
강원도,철원군,육우,수소,22개월,78
강원도,철원군,육우,수소,23개월,67
강원도,철원군,육우,수소,24개월,54
강원도,철원군,육우,수소,25개월,22
강원도,철원군,육우,수소,26개월,12
강원도,철원군,육우,수소,27개월,9
강원도,철원군,육우,수소,28개월,8
강원도,철원군,육우,수소,29개월,2
강원도,철원군,육우,수소,30개월,8
강원도,철원군,육우,수소,31개월,10
강원도,철원군,육우,수소,32개월,4
강원도,철원군,육우,수소,33개월,9
강원도,철원군,육우,수소,34개월,4
강원도,철원군,육우,수소,35개월,4
강원도,철원군,육우,수소,36개월,3
강원도,철원군,육우,수소,37개월,4
강원도,철원군,육우,수소,38개월,5
강원도,철원군,육우,수소,39개월,4
강원도,철원군,육우,수소,40개월이상,14
강원도,철원군,육우,암소,20개월이하,78
강원도,철원군,육우,암소,21개월,13
강원도,철원군,육우,암소,22개월,10
강원도,철원군,육우,암소,23개월,6
강원도,철원군,육우,암소,24개월,9
강원도,철원군,육우,암소,25개월,11
강원도,철원군,육우,암소,26개월,14
강원도,철원군,육우,암소,27개월,10
강원도,철원군,육우,암소,28개월,10
강원도,철원군,육우,암소,29개월,10
강원도,철원군,육우,암소,30개월,8
강원도,철원군,육우,암소,31개월,4
강원도,철원군,육우,암소,32개월,6
강원도,철원군,육우,암소,33개월,6
강원도,철원군,육우,암소,34개월,10
강원도,철원군,육우,암소,35개월,13
강원도,철원군,육우,암소,36개월,5
강원도,철원군,육우,암소,37개월,10
강원도,철원군,육우,암소,38개월,6
강원도,철원군,육우,암소,39개월,2
강원도,철원군,육우,암소,40개월이상,23
강원도,철원군,젖소,암소,20개월이하,2993
강원도,철원군,젖소,암소,21개월,176
강원도,철원군,젖소,암소,22개월,155
강원도,철원군,젖소,암소,23개월,171
강원도,철원군,젖소,암소,24개월,194
강원도,철원군,젖소,암소,25개월,152
강원도,철원군,젖소,암소,26개월,80
강원도,철원군,젖소,암소,27개월,126
강원도,철원군,젖소,암소,28개월,152
강원도,철원군,젖소,암소,29개월,127
강원도,철원군,젖소,암소,30개월,115
강원도,철원군,젖소,암소,31개월,140
강원도,철원군,젖소,암소,32개월,103
강원도,철원군,젖소,암소,33개월,149
강원도,철원군,젖소,암소,34개월,122
강원도,철원군,젖소,암소,35개월,134
강원도,철원군,젖소,암소,36개월,137
강원도,철원군,젖소,암소,37개월,159
강원도,철원군,젖소,암소,38개월,118
강원도,철원군,젖소,암소,39개월,99
강원도,철원군,젖소,암소,40개월이상,4334
강원도,철원군,한우,수소,20개월이하,3376
강원도,철원군,한우,수소,21개월,102
강원도,철원군,한우,수소,22개월,93
강원도,철원군,한우,수소,23개월,144
강원도,철원군,한우,수소,24개월,171
강원도,철원군,한우,수소,25개월,251
강원도,철원군,한우,수소,26개월,209
강원도,철원군,한우,수소,27개월,278
강원도,철원군,한우,수소,28개월,245
강원도,철원군,한우,수소,29개월,59
강원도,철원군,한우,수소,30개월,72
강원도,철원군,한우,수소,31개월,33
강원도,철원군,한우,수소,32개월,20
강원도,철원군,한우,수소,33개월,22
강원도,철원군,한우,수소,34개월,5
강원도,철원군,한우,수소,35개월,9
강원도,철원군,한우,수소,36개월,9
강원도,철원군,한우,수소,37개월,6
강원도,철원군,한우,수소,38개월,10
강원도,철원군,한우,수소,39개월,3
강원도,철원군,한우,수소,40개월이상,28
강원도,철원군,한우,암소,20개월이하,3300
강원도,철원군,한우,암소,21개월,93
강원도,철원군,한우,암소,22개월,106
강원도,철원군,한우,암소,23개월,137
강원도,철원군,한우,암소,24개월,164
강원도,철원군,한우,암소,25개월,239
강원도,철원군,한우,암소,26개월,303
강원도,철원군,한우,암소,27개월,344
강원도,철원군,한우,암소,28개월,254
강원도,철원군,한우,암소,29개월,86
강원도,철원군,한우,암소,30개월,65
강원도,철원군,한우,암소,31개월,75
강원도,철원군,한우,암소,32개월,82
강원도,철원군,한우,암소,33개월,80
강원도,철원군,한우,암소,34개월,91
강원도,철원군,한우,암소,35개월,101
강원도,철원군,한우,암소,36개월,112
강원도,철원군,한우,암소,37개월,144
강원도,철원군,한우,암소,38개월,184
강원도,철원군,한우,암소,39개월,215
강원도,철원군,한우,암소,40개월이상,2825
강원도,춘천시,육우,수소,20개월이하,41
강원도,춘천시,육우,수소,21개월,3
강원도,춘천시,육우,수소,22개월,5
강원도,춘천시,육우,수소,25개월,1
강원도,춘천시,육우,수소,40개월이상,1
강원도,춘천시,육우,암소,20개월이하,4
강원도,춘천시,육우,암소,40개월이상,2
강원도,춘천시,젖소,암소,20개월이하,229
강원도,춘천시,젖소,암소,21개월,9
강원도,춘천시,젖소,암소,22개월,12
강원도,춘천시,젖소,암소,23개월,10
강원도,춘천시,젖소,암소,24개월,16
강원도,춘천시,젖소,암소,25개월,10
강원도,춘천시,젖소,암소,26개월,13
강원도,춘천시,젖소,암소,27개월,6
강원도,춘천시,젖소,암소,28개월,7
강원도,춘천시,젖소,암소,29개월,10
강원도,춘천시,젖소,암소,30개월,7
강원도,춘천시,젖소,암소,31개월,8
강원도,춘천시,젖소,암소,33개월,8
강원도,춘천시,젖소,암소,34개월,11
강원도,춘천시,젖소,암소,35개월,9
강원도,춘천시,젖소,암소,36개월,15
강원도,춘천시,젖소,암소,37개월,11
강원도,춘천시,젖소,암소,38개월,8
강원도,춘천시,젖소,암소,39개월,3
강원도,춘천시,젖소,암소,40개월이상,234
강원도,춘천시,한우,수소,20개월이하,5564
강원도,춘천시,한우,수소,21개월,190
강원도,춘천시,한우,수소,22개월,190
강원도,춘천시,한우,수소,23개월,240
강원도,춘천시,한우,수소,24개월,278
강원도,춘천시,한우,수소,25개월,356
강원도,춘천시,한우,수소,26개월,455
강원도,춘천시,한우,수소,27개월,481
강원도,춘천시,한우,수소,28개월,445
강원도,춘천시,한우,수소,29개월,239
강원도,춘천시,한우,수소,30개월,149
강원도,춘천시,한우,수소,31개월,121
강원도,춘천시,한우,수소,32개월,73
강원도,춘천시,한우,수소,33개월,72
강원도,춘천시,한우,수소,34개월,26
강원도,춘천시,한우,수소,35개월,17
강원도,춘천시,한우,수소,36개월,3
강원도,춘천시,한우,수소,38개월,3
강원도,춘천시,한우,수소,39개월,1
강원도,춘천시,한우,수소,40개월이상,2
강원도,춘천시,한우,암소,20개월이하,4507
강원도,춘천시,한우,암소,21개월,132
강원도,춘천시,한우,암소,22개월,132
강원도,춘천시,한우,암소,23개월,182
강원도,춘천시,한우,암소,24개월,179
강원도,춘천시,한우,암소,25개월,245
강원도,춘천시,한우,암소,26개월,310
강원도,춘천시,한우,암소,27개월,380
강원도,춘천시,한우,암소,28개월,391
강원도,춘천시,한우,암소,29개월,179
강원도,춘천시,한우,암소,30개월,95
강원도,춘천시,한우,암소,31개월,74
